n_layers_2.0,n_layers_2.0.1,n_layers_1.0,n_layers_2.0.2,n_layers_3.0,n_layers_1.0.1,n_layers_2.0.3,n_layers_3.0.1,n_layers_4.0
1.563702392578125,1.5730386352539063,1.580159912109375,1.4905567932128907,1.469184112548828,1.5820779418945312,1.4945303344726562,1.5707424926757811,1.618880157470703
1.581229705810547,1.5985319519042969,1.5852662658691403,1.4728306579589845,1.4634042358398438,1.5958609008789062,1.4881307983398435,1.5883473205566403,1.6118377685546874
1.5693252563476563,1.5809364318847656,1.5830947875976562,1.461139678955078,1.4854341125488282,1.5618438720703125,1.486484375,1.5712580871582031,1.5963160705566406
1.5509222412109376,1.5838748168945314,1.593835906982422,1.4860914611816407,1.5030764770507812,1.564915008544922,1.502984619140625,1.554763946533203,1.597799072265625
1.5756600952148438,1.586467742919922,1.6045947265625,1.4775407409667969,1.47087890625,1.550306854248047,1.4896630859375,1.546751708984375,1.6051559448242188
1.5628314208984375,1.5632479858398438,1.6028755187988282,1.4898118591308591,1.4873175048828124,1.5680938720703126,1.4878497314453123,1.5729116821289062,1.6011538696289063
1.5574626159667968,1.5827182006835938,1.5703079223632812,1.4678416442871094,1.475914306640625,1.5711630249023438,1.491277313232422,1.5801437377929688,1.6188278198242188
1.5574984741210938,1.5814895629882812,1.5874246215820311,1.468644256591797,1.4738157653808597,1.5707792663574218,1.5199879455566403,1.5655702209472655,1.6280059814453125
1.5778945922851562,1.5571990966796876,1.5691775512695312,1.4916397094726563,1.460637664794922,1.5458245849609376,1.4932623291015623,1.5491201782226562,1.5933599853515625
1.588970184326172,1.5882923889160157,1.58574951171875,1.483407897949219,1.458876953125,1.5805691528320311,1.484961700439453,1.5504531860351562,1.5984625244140624
1.591708831787109,1.5479873657226562,1.5760159301757812,1.494140167236328,1.4835580444335938,1.5501956176757812,1.5113589477539062,1.5886312866210937,1.5870111083984375
1.5592539978027344,1.5557398986816406,1.5868522644042968,1.4707186889648438,1.4366656494140626,1.5789801025390624,1.5005606079101563,1.5980528259277345,1.5909971618652343
1.5889059448242189,1.5759039306640623,1.574562530517578,1.4960438537597656,1.4734504699707032,1.5689187622070313,1.4770013427734374,1.5551322937011718,1.6068305969238281
1.5875160217285156,1.5831842041015625,1.5583006286621093,1.4629129028320311,1.4587542724609377,1.5634091186523438,1.5131095886230468,1.5410125732421875,1.6074351501464843
1.5434869384765626,1.5689372253417968,1.5803909301757812,1.46890869140625,1.4912330627441406,1.5621878051757812,1.4788140869140625,1.54506103515625,1.5898599243164062
1.5761109924316403,1.6051698303222657,1.555072021484375,1.4671607971191407,1.490896301269531,1.5793276977539064,1.4697222900390623,1.557236480712891,1.5847679138183595
1.544761962890625,1.555007171630859,1.5999200439453125,1.4682476806640623,1.4365719604492186,1.5649996948242189,1.50209716796875,1.5645162963867187,1.6312431335449218
1.5655551147460938,1.5633578491210938,1.5651974487304687,1.4828691101074218,1.472952117919922,1.5459967041015623,1.470239715576172,1.5508094787597655,1.5903144836425782
1.5417182922363282,1.5705078125,1.5638340759277345,1.4979629516601562,1.4825079345703125,1.5708084106445312,1.494215850830078,1.5542654418945312,1.5970738220214844
1.5687925720214844,1.595689239501953,1.6026812744140626,1.4435398864746094,1.4742308044433594,1.5586399841308594,1.47154541015625,1.5504183959960938,1.5680421447753907
1.554683380126953,1.5935406494140625,1.5610443115234376,1.4587252807617188,1.438277587890625,1.554637451171875,1.5105419921875,1.5434414672851562,1.61224365234375
1.5860809326171874,1.6283894348144532,1.5566896057128907,1.4599456787109375,1.4901858520507814,1.5366522216796874,1.4878070068359377,1.543884735107422,1.5817930603027344
1.58391845703125,1.5483053588867188,1.556258087158203,1.4659481811523438,1.437798309326172,1.5451182556152343,1.4341592407226562,1.5813584899902344,1.6009068298339844
1.5525625610351563,1.5536532592773438,1.5704441833496094,1.4646307373046874,1.492413787841797,1.5839154052734374,1.4878868103027345,1.5389120483398435,1.6245539855957032
1.5714157104492188,1.5616932678222657,1.5464431762695312,1.464360809326172,1.438465576171875,1.55977783203125,1.4898606872558593,1.5163784790039063,1.602315673828125
1.5601815795898435,1.5853323364257812,1.5826304626464844,1.4806167602539062,1.4528038024902343,1.548563232421875,1.4739761352539062,1.5472705078125,1.5976931762695312
1.609422149658203,1.5838113403320313,1.5750192260742188,1.4488584899902344,1.463491668701172,1.5653128051757812,1.4992709350585938,1.569177703857422,1.591251678466797
1.581355743408203,1.5543182373046875,1.5450279235839843,1.472489013671875,1.4580340576171875,1.5786326599121094,1.5063914489746093,1.567883758544922,1.5749754333496093
1.552232208251953,1.5555284118652344,1.5623161315917968,1.486497802734375,1.46701416015625,1.574171600341797,1.4676631164550782,1.5194447326660157,1.5642718505859374
1.5634706115722656,1.5886685180664062,1.5545687866210938,1.4685122680664062,1.491346435546875,1.577721405029297,1.4879655456542968,1.5367643737792969,1.5803898620605468
1.558305206298828,1.586463623046875,1.5641629028320312,1.4833047485351565,1.4955471801757811,1.5382080078125,1.4472560119628906,1.55839599609375,1.573917236328125
1.54281005859375,1.5609580993652343,1.5841888427734374,1.4792811584472656,1.463352813720703,1.5408682250976562,1.4950677490234374,1.5308926391601565,1.5802366638183594
1.5738356018066406,1.5794789123535156,1.5409071350097656,1.4639459228515626,1.493421630859375,1.557598876953125,1.488016357421875,1.5492021179199218,1.583683624267578
1.532076873779297,1.5569827270507812,1.5605641174316407,1.4693190002441403,1.4781370544433594,1.5141444396972656,1.4558602905273437,1.5431459045410156,1.5886512756347657
1.5550123596191403,1.5862692260742188,1.5790385437011718,1.470023193359375,1.4518452453613282,1.544570159912109,1.5068891906738282,1.5626284790039062,1.5976736450195312
1.5150448608398437,1.560428924560547,1.563484649658203,1.4919973754882812,1.477394561767578,1.5532965087890624,1.4653109741210937,1.514042205810547,1.5908856201171875
1.523460693359375,1.5306240844726562,1.5676443481445312,1.464029541015625,1.463760223388672,1.552694091796875,1.4700958251953125,1.5284580993652344,1.5976835632324218
1.5567892456054688,1.564602203369141,1.5841815185546877,1.429711151123047,1.4484880065917969,1.54792236328125,1.4596469116210935,1.5148519897460937,1.600692596435547
1.554550018310547,1.5647439575195312,1.5751963806152345,1.4923184204101565,1.45701904296875,1.556686248779297,1.493374786376953,1.5368734741210937,1.5952967834472656
1.5599143981933594,1.580908203125,1.5580018615722655,1.4787637329101562,1.4444032287597657,1.5653062438964844,1.508406982421875,1.528625183105469,1.581620330810547
1.5477069091796876,1.5722370910644532,1.5540281677246093,1.4594789123535157,1.4754873657226562,1.5408537292480469,1.50017333984375,1.5666726684570311,1.5997055053710938
1.5611550903320313,1.5712762451171876,1.54620849609375,1.4775289916992187,1.493041687011719,1.5419253540039062,1.4585955810546876,1.5452200317382812,1.613999786376953
1.5617665100097655,1.5605047607421876,1.5770419311523438,1.4554490661621091,1.4790040588378903,1.577771453857422,1.505605926513672,1.535264434814453,1.5516658020019531
1.5650750732421874,1.605356140136719,1.5964584350585938,1.4690959167480468,1.4657012939453125,1.5457237243652344,1.4702081298828125,1.54234375,1.5734353637695313
1.5685366821289062,1.588689422607422,1.5820631408691406,1.4425717163085938,1.4546792602539065,1.5672177124023436,1.482712554931641,1.540701141357422,1.5909088134765625
1.52206298828125,1.6065985107421874,1.5509034729003903,1.481463165283203,1.4683885192871091,1.5899212646484375,1.4758267211914062,1.549629669189453,1.5868336486816406
1.5589398193359374,1.5807403564453124,1.5864801025390625,1.4745021057128906,1.4640606689453124,1.5712718200683593,1.4792025756835938,1.522835693359375,1.57905029296875
1.5714674377441409,1.5681094360351562,1.575638427734375,1.4433853149414062,1.4357119750976564,1.543125457763672,1.501602020263672,1.5560310363769532,1.6039253234863282
1.5711729431152344,1.560739288330078,1.572171630859375,1.4545172119140626,1.4473063659667968,1.577510986328125,1.4705990600585936,1.551337432861328,1.5961521911621093
1.560276641845703,1.599750518798828,1.5630422973632812,1.4893948364257812,1.46268798828125,1.5377366638183594,1.4605946350097656,1.532321014404297,1.5844398498535157
1.5544581604003906,1.5511936950683594,1.581425323486328,1.460191650390625,1.4324331665039065,1.5611770629882813,1.4607368469238282,1.5536700439453126,1.5570799255371093
1.5448294067382813,1.5709698486328123,1.5634193420410156,1.461105194091797,1.4366532897949218,1.5535658264160157,1.459497833251953,1.5245341491699218,1.555657958984375
1.502531280517578,1.5470774841308594,1.5706314086914062,1.4633723449707032,1.470292510986328,1.5440582275390624,1.4605361938476562,1.5240890502929687,1.5723489379882813
1.5844148254394532,1.5430990600585937,1.5768727111816403,1.483868408203125,1.45468017578125,1.5583476257324218,1.4962339782714844,1.5549261474609375,1.5805633544921875
1.5299636840820312,1.5684347534179688,1.5719889831542968,1.4892697143554687,1.468247222900391,1.5452360534667968,1.445438690185547,1.5434263610839845,1.595269012451172
1.5478276062011718,1.5860757446289062,1.5805401611328125,1.47588623046875,1.4383908081054688,1.5550860595703124,1.4756910705566406,1.5500502014160156,1.5882041931152344
1.568462219238281,1.5947163391113282,1.5813417053222656,1.455428466796875,1.4527581787109376,1.5333506774902343,1.4619944763183594,1.5628579711914063,1.5854307556152343
1.5315809631347657,1.5775755310058597,1.558862762451172,1.4282176208496091,1.4369808959960937,1.5348406982421876,1.456741943359375,1.540401153564453,1.5649513244628905
1.5589044189453125,1.5622674560546874,1.5541043090820312,1.4379754638671876,1.4637478637695311,1.532653503417969,1.5003128051757812,1.548191680908203,1.5923573303222656
1.5564755249023436,1.579128570556641,1.5402619934082031,1.4937557983398435,1.4410232543945312,1.5537451171875,1.4857847595214844,1.56334716796875,1.5806192016601563
1.5309762573242187,1.5560472106933594,1.5933773803710938,1.4289288330078125,1.4481105041503906,1.5442108154296874,1.4542300415039062,1.5300205993652345,1.5256062316894532
1.5069248962402344,1.558424530029297,1.546173095703125,1.452157897949219,1.462836456298828,1.5351356506347655,1.4630328369140626,1.5479534912109374,1.5631752014160156
1.5483705139160155,1.5823170471191406,1.54259765625,1.4555938720703123,1.471013641357422,1.5801544189453125,1.4769468688964844,1.5416378784179687,1.5583084106445313
1.523621063232422,1.5553631591796877,1.580459747314453,1.4473663330078126,1.453394775390625,1.5618669128417968,1.4727885437011718,1.5469685363769532,1.574185791015625
1.54767822265625,1.546428680419922,1.5531192016601565,1.4563478088378907,1.4199171447753909,1.540231628417969,1.4824871826171877,1.5648182678222655,1.5586724853515626
1.5714129638671874,1.6055697631835937,1.5733811950683594,1.459960632324219,1.467177276611328,1.538090362548828,1.4683570861816406,1.5351190185546877,1.549527130126953
1.5452294921875,1.5260603332519531,1.569991455078125,1.4637635803222655,1.4285188293457032,1.5686247253417969,1.479435577392578,1.5561607360839844,1.5678558349609375
1.5575717163085938,1.556405944824219,1.5376467895507813,1.4663352966308594,1.3955711364746093,1.575730743408203,1.5086734008789062,1.5680104064941407,1.553279266357422
1.554967498779297,1.563224334716797,1.5709651184082032,1.453040313720703,1.4749037170410155,1.5639057922363282,1.4999171447753907,1.5320611572265626,1.5575973510742187
1.5573512268066407,1.5426185607910157,1.5457951354980468,1.4551792907714844,1.45537353515625,1.583489227294922,1.491305999755859,1.5354605102539065,1.5715272521972656
1.5556446838378906,1.5368504333496094,1.558394012451172,1.45156982421875,1.4588835144042969,1.576733856201172,1.4641099548339844,1.5218968200683594,1.5815252685546874
1.5288670349121094,1.5645947265625,1.568590087890625,1.440897216796875,1.4600227355957032,1.5421896362304688,1.4541690063476562,1.5056259155273437,1.56166015625
1.5611270141601563,1.555648956298828,1.5670155334472655,1.4539419555664062,1.4120655822753907,1.5791566467285156,1.4729031372070311,1.525496368408203,1.5570130920410157
1.5679536437988282,1.5466207885742187,1.580011749267578,1.476473388671875,1.4121115112304687,1.5613204956054687,1.473190460205078,1.532488555908203,1.5710926818847657
1.5482769775390626,1.5815223693847655,1.5918896484375,1.449129943847656,1.4448872375488282,1.5698597717285157,1.4741656494140625,1.5123605346679687,1.5591506958007812
1.5342637634277343,1.5874822998046876,1.5439888000488282,1.445233612060547,1.4709466552734376,1.5465415954589845,1.4736763000488282,1.551831512451172,1.5889688110351563
1.5424916076660156,1.5826423645019532,1.563477783203125,1.4827040100097657,1.4738534545898438,1.5355026245117187,1.4728828430175782,1.546675262451172,1.5836091613769532
1.5524398803710937,1.55910400390625,1.5568798828125,1.4498101806640624,1.436505584716797,1.560541534423828,1.465135498046875,1.5315194702148438,1.5393003845214843
1.5464704895019532,1.5547087097167969,1.5985017395019532,1.44470703125,1.4190338134765623,1.556116180419922,1.4751661682128907,1.5471136474609375,1.5591322326660155
1.5447250366210938,1.563989715576172,1.5700772094726565,1.4655392456054688,1.445071258544922,1.5501425170898435,1.4951712036132812,1.525793609619141,1.5682377624511719
1.5507049560546875,1.601162261962891,1.584110565185547,1.43837646484375,1.4472836303710936,1.5588021850585938,1.4868544006347657,1.540371246337891,1.553990020751953
1.559199981689453,1.574045104980469,1.5385150146484374,1.4545632934570312,1.4495829772949218,1.5658204650878906,1.4451535034179688,1.5403013610839844,1.5739744567871095
1.5432925415039065,1.5585516357421876,1.5732989501953123,1.413345947265625,1.467140655517578,1.5482846069335938,1.4342268371582032,1.5073625183105468,1.5636668395996094
1.5587562561035155,1.5755691528320312,1.5672280883789065,1.4770703125,1.4404588317871094,1.5288758850097657,1.4952586364746094,1.5423304748535156,1.5806829833984375
1.5367425537109376,1.5442315673828124,1.560053253173828,1.4270993041992188,1.453646697998047,1.586303405761719,1.4153196716308594,1.5387020874023438,1.5617303466796875
1.5444212341308594,1.5575714111328125,1.5411512756347656,1.450851287841797,1.453155517578125,1.58348876953125,1.4612664794921877,1.5385676574707032,1.5588902282714843
1.5311578369140626,1.5537899780273436,1.5827438354492187,1.4521881103515626,1.4436085510253909,1.5680982971191406,1.4571368408203125,1.51685791015625,1.5493020629882812
1.5247213745117187,1.5702845764160156,1.5491447448730469,1.4462216186523438,1.431299285888672,1.545499267578125,1.4538934326171875,1.4939004516601562,1.520367431640625
1.54252685546875,1.5479536437988282,1.572547149658203,1.4349990844726563,1.4139593505859376,1.5603654479980469,1.452249755859375,1.5045504760742188,1.5546369934082032
1.5498980712890624,1.5229835510253906,1.5346792602539063,1.458237762451172,1.4169419860839845,1.5453549194335938,1.463069610595703,1.5530953979492188,1.5757861328125
1.5680169677734377,1.547601318359375,1.572189483642578,1.478872375488281,1.418321533203125,1.540452880859375,1.4537184143066406,1.5174191284179688,1.5356523132324218
1.545902862548828,1.5665640258789062,1.587144012451172,1.4988888549804686,1.4491445922851562,1.534925537109375,1.462908935546875,1.5195437622070314,1.5215692138671875
1.5285942077636718,1.5813417053222656,1.5691163635253906,1.4502508544921875,1.4401138305664063,1.5176071166992189,1.47324462890625,1.5355426025390626,1.5597998046875
1.5515963745117187,1.5523971557617189,1.5890718078613282,1.4064266967773438,1.444677886962891,1.5724200439453124,1.4765150451660156,1.524093017578125,1.5541084289550782
1.5290362548828125,1.558524627685547,1.541267852783203,1.4282597351074218,1.485125274658203,1.5593605041503906,1.4659742736816406,1.5041098022460937,1.583995361328125
1.548589630126953,1.5694439697265623,1.5574908447265623,1.4322560119628909,1.4488894653320312,1.5197132873535155,1.4510250854492188,1.5176034545898438,1.5628163146972656
1.5533143615722655,1.555580596923828,1.5870037841796876,1.448519287109375,1.436047821044922,1.5480247497558597,1.4824234008789063,1.5385163879394532,1.5618931579589843
1.5465457153320312,1.5648170471191407,1.5787393188476562,1.4415673828125,1.4488517761230468,1.5312992858886718,1.4607150268554687,1.495286865234375,1.5530213928222656
1.5588160705566407,1.5627537536621094,1.587976531982422,1.4374052429199218,1.4368212890625,1.5587242126464844,1.4751683044433594,1.4908555603027345,1.5393406677246093
1.5081256103515626,1.5664797973632814,1.5773475646972657,1.466561279296875,1.419591827392578,1.542546844482422,1.467626190185547,1.5252813720703124,1.5376307678222656
1.5507102966308597,1.5405111694335938,1.552810821533203,1.422555694580078,1.4580084228515624,1.5133010864257812,1.4390943908691407,1.5072425842285155,1.5546316528320312
1.526831817626953,1.5546847534179689,1.591928253173828,1.4541094970703126,1.4565077209472657,1.5327320861816407,1.4749276733398438,1.5236222839355469,1.5546372985839845
1.544400177001953,1.552794952392578,1.5438877868652343,1.4470704650878907,1.4154000854492188,1.5191470336914064,1.4487686157226562,1.5397926330566407,1.54595458984375
1.5613943481445312,1.5638465881347656,1.5696116638183597,1.4733642578125,1.4460945129394531,1.5444390869140625,1.45843994140625,1.5459001159667969,1.5617138671875
1.5340321350097657,1.5525936889648435,1.5947297668457032,1.447246551513672,1.47367919921875,1.5341146850585938,1.4655499267578125,1.4849038696289063,1.5312646484375
1.5441195678710935,1.5651417541503907,1.543954620361328,1.4506800842285157,1.4277719116210938,1.5442007446289063,1.4574955749511718,1.5002046203613282,1.560159912109375
1.5592526245117186,1.5357951354980468,1.58786376953125,1.4387437438964843,1.4509782409667968,1.5378948974609374,1.4294131469726563,1.5299234008789062,1.5202484130859375
1.5566769409179688,1.5590711975097655,1.5743424987792969,1.4247917175292968,1.4395550537109374,1.5179637145996094,1.4473931884765625,1.475740966796875,1.5217562866210939
1.4984278869628906,1.5396255493164062,1.5784739685058593,1.456734161376953,1.4602935791015623,1.527277374267578,1.4398165893554689,1.48906005859375,1.5463037109375
1.5146604919433593,1.5410276794433593,1.5428695678710938,1.4549844360351565,1.4190728759765625,1.5673321533203124,1.4349822998046875,1.532244873046875,1.5276153564453125
1.5448393249511718,1.5363887023925782,1.5487062072753903,1.440491027832031,1.4548794555664062,1.5383302307128903,1.4436074829101562,1.5356575012207032,1.5425505065917968
1.5133645629882813,1.5638058471679688,1.5689970397949218,1.4731346130371097,1.451987762451172,1.546492919921875,1.4411503601074218,1.506992950439453,1.5436585998535157
1.5773416137695313,1.5734422302246094,1.5625849914550782,1.4222491455078126,1.4456365966796876,1.5682737731933594,1.463295440673828,1.5260415649414063,1.5688214111328125
1.5353578186035155,1.54405517578125,1.5551913452148438,1.424865264892578,1.4553120422363282,1.5684278869628907,1.4667210388183594,1.4855345153808597,1.5505722045898438
1.5367808532714844,1.515923309326172,1.5533979797363282,1.4663163757324218,1.4437190246582032,1.530450439453125,1.4685273742675782,1.5257968139648437,1.5478086853027344
1.5468646240234376,1.53602294921875,1.5542340087890625,1.4383564758300782,1.4273040771484375,1.530888671875,1.4535574340820312,1.4983724975585937,1.5415849304199218
1.5401603698730468,1.539889373779297,1.5863575744628906,1.4540672302246094,1.4440327453613282,1.5245318603515623,1.502563781738281,1.532496795654297,1.5283522033691406
1.5269784545898435,1.5491754150390624,1.5226051330566406,1.45303955078125,1.4201235961914065,1.5332044982910156,1.4562300109863282,1.523259735107422,1.5381460571289063
1.555678558349609,1.5150483703613282,1.5255621337890626,1.4563116455078124,1.4204304504394532,1.5370306396484374,1.466350555419922,1.5087593078613282,1.5408792114257812
1.5411962890625,1.5156423950195312,1.5785166931152343,1.4285025024414062,1.4439305114746093,1.5461683654785157,1.428218994140625,1.5307553100585938,1.5208940124511718
1.518912811279297,1.52977294921875,1.5351351928710937,1.4140202331542968,1.4419886779785156,1.5618536376953125,1.4485902404785156,1.4932173156738282,1.4975234985351562
1.50707275390625,1.5269670104980468,1.562021026611328,1.4106373596191406,1.422677917480469,1.560084228515625,1.438023681640625,1.5382696533203124,1.5433843994140626
1.55462646484375,1.5428358459472655,1.5576278686523437,1.4299639892578124,1.4363641357421877,1.5206791687011718,1.4503985595703126,1.5284117126464845,1.52021728515625
1.5262132263183594,1.5450776672363282,1.5654304504394532,1.443832550048828,1.4244697570800782,1.5460459899902343,1.4657655334472657,1.5194404602050782,1.515873565673828
1.5442245483398438,1.5342538452148438,1.5477105712890624,1.4377076721191406,1.4396826171875,1.5550213623046876,1.479413299560547,1.5161198425292968,1.5714361572265625
1.527879180908203,1.549226531982422,1.5684515380859374,1.457016143798828,1.4280397033691403,1.539541473388672,1.4954885864257812,1.5210963439941407,1.5393096923828125
1.5481329345703123,1.5319992065429688,1.5453524780273438,1.4579592895507814,1.4360177612304688,1.5169631958007812,1.462869873046875,1.5139999389648438,1.5509078979492188
1.5314849853515624,1.526159210205078,1.54343994140625,1.4489222717285155,1.4474801635742187,1.5537825012207032,1.4572514343261718,1.5249227905273437,1.5249128723144532
1.523155517578125,1.576273193359375,1.5394880676269531,1.4269911193847655,1.4234991455078123,1.5595028686523438,1.4859738159179687,1.5153358459472657,1.5300485229492187
1.5555010986328126,1.5399594116210935,1.5538844299316406,1.4440260314941409,1.4408451843261718,1.503872222900391,1.4520466613769532,1.502751922607422,1.5176986694335937
1.508445281982422,1.5751031494140626,1.5669198608398438,1.4267097473144532,1.4290029907226562,1.5264161682128907,1.4438845825195312,1.5019232177734374,1.5484303283691405
1.5492005920410157,1.513820343017578,1.5332136535644532,1.4742762756347656,1.4452897644042968,1.531975555419922,1.4933151245117189,1.5273876953125,1.5253202819824219
1.5396632385253906,1.5700233459472657,1.5916020202636718,1.4659530639648437,1.4585513305664062,1.512707977294922,1.4616445922851562,1.5391616821289062,1.5529071044921876
1.5486672973632811,1.5261250305175782,1.5425338745117188,1.406802215576172,1.4519538879394531,1.5396839904785156,1.4875526428222656,1.5184829711914063,1.5080274963378906
1.5326103210449218,1.5561491394042968,1.5608598327636718,1.4456904602050782,1.4167778015136718,1.5335575866699218,1.4630809020996094,1.5246554565429689,1.5169406127929688
1.5359017944335938,1.5436814880371097,1.550471954345703,1.4484840393066407,1.4474732971191406,1.5254591369628907,1.459613800048828,1.5134672546386718,1.535284423828125
1.541629638671875,1.5319839477539063,1.5589651489257812,1.43335693359375,1.4114456176757812,1.5707017517089843,1.4575926208496093,1.518731689453125,1.539425048828125
1.5430157470703123,1.54730224609375,1.5784674072265623,1.4554852294921874,1.4484652709960937,1.5343452453613282,1.42878173828125,1.5416505432128906,1.5410047912597655
1.5480690002441406,1.5338955688476563,1.544078369140625,1.429983215332031,1.4456936645507812,1.5405430603027344,1.4706941223144532,1.511688232421875,1.5443235778808593
1.5412307739257811,1.552381591796875,1.5480088806152343,1.4478654479980468,1.4261224365234375,1.5456324768066407,1.490158233642578,1.5094097900390624,1.5394976806640626
1.515518035888672,1.5640748596191407,1.5402214050292968,1.4666767883300782,1.4408819580078125,1.5399078369140624,1.4979476928710938,1.492784423828125,1.5252685546875
1.5475559997558594,1.544562530517578,1.5761630249023435,1.4506275939941409,1.433706512451172,1.52754150390625,1.45552734375,1.5171031188964843,1.5018392944335937
1.524784698486328,1.5557186889648438,1.5366082763671876,1.4184266662597655,1.4181120300292969,1.5635006713867188,1.4327664184570312,1.5153742980957032,1.501898956298828
1.549066925048828,1.5611668395996094,1.556953887939453,1.4483616638183594,1.4193109130859376,1.537160949707031,1.4843067932128906,1.5124732971191406,1.5289561462402343
1.5382518005371093,1.5609861755371093,1.55258056640625,1.441470184326172,1.4198393249511718,1.5337237548828124,1.4439015197753906,1.4848707580566407,1.5465802001953124
1.5291763305664063,1.5476956176757812,1.545959777832031,1.4203285217285155,1.4213768005371097,1.4847108459472655,1.4310310363769532,1.529025115966797,1.5505039978027344
1.5346058654785155,1.5447114562988282,1.5700729370117188,1.4195790100097656,1.4229150390625,1.5240065002441403,1.4556257629394531,1.5084310913085937,1.5516375732421874
1.525039825439453,1.5435771179199218,1.5469783020019532,1.440904083251953,1.438990020751953,1.541529998779297,1.4423722839355468,1.537452392578125,1.5326780700683593
1.5274658203125,1.5172157287597656,1.5815765380859377,1.463135986328125,1.426242523193359,1.5399565124511718,1.4718647766113282,1.4968405151367188,1.542147674560547
1.5218167114257812,1.5529901123046874,1.5419497680664065,1.431102294921875,1.4199186706542968,1.525467987060547,1.4517953491210938,1.4883598327636718,1.5114588928222656
1.553074188232422,1.5822856140136718,1.5302455139160156,1.4372283935546877,1.4210250854492188,1.5447686767578126,1.451413116455078,1.495670928955078,1.5066873168945312
1.5546867370605468,1.5421597290039062,1.5349235534667969,1.4304776000976562,1.422102508544922,1.5324363708496094,1.46918701171875,1.5051060485839844,1.538041229248047
1.5389678955078123,1.5234835815429688,1.5239419555664062,1.4327249145507812,1.4580978393554689,1.555355224609375,1.450475311279297,1.5074955749511718,1.554855194091797
1.5362136840820313,1.5213119506835937,1.572341156005859,1.446527557373047,1.442749328613281,1.5310206604003906,1.446514129638672,1.5138494873046875,1.5270274353027344
1.5705764770507813,1.534469757080078,1.561049652099609,1.449180908203125,1.4001750183105468,1.5118429565429687,1.4436782836914062,1.5060548400878906,1.536307830810547
1.5299374389648437,1.5252598571777345,1.5403929138183594,1.42069091796875,1.4080216979980469,1.521407012939453,1.450433349609375,1.5021394348144532,1.550577392578125
1.568221435546875,1.5477574157714844,1.530729522705078,1.437194366455078,1.395327606201172,1.541561279296875,1.4738134765625,1.4969377136230468,1.4939312744140625
1.5236892700195312,1.55242431640625,1.541358184814453,1.4502114868164062,1.438388519287109,1.5257911682128906,1.4568397521972656,1.4967933654785155,1.5470664978027344
1.5647048950195312,1.5118251037597656,1.5065660095214843,1.4579690551757811,1.3870986938476562,1.5325289916992189,1.430747528076172,1.51361083984375,1.5418412780761719
1.5321408081054688,1.5281024169921875,1.5599745178222657,1.4333035278320312,1.418099365234375,1.529576416015625,1.4469499206542968,1.4788685607910157,1.5341603088378906
1.5384346008300782,1.513144989013672,1.575909881591797,1.419999542236328,1.4511135864257811,1.532362518310547,1.4226043701171875,1.487060089111328,1.5585479736328125
1.5091770935058593,1.559967041015625,1.5633665466308593,1.4294277954101562,1.4072686767578124,1.5638362121582032,1.4375495910644531,1.4995703125,1.522003173828125
1.5157034301757812,1.5520515441894531,1.5716015625,1.4242155456542969,1.4503671264648437,1.5692335510253903,1.448155975341797,1.5085260009765624,1.5205909729003906
1.523798828125,1.5278407287597655,1.5317349243164062,1.4493556213378906,1.4262678527832031,1.5266413879394531,1.4448037719726563,1.4838258361816403,1.5170718383789064
1.4980931091308594,1.5503558349609374,1.5136489868164062,1.4534759521484375,1.435938720703125,1.512101287841797,1.4557876586914062,1.5039680480957032,1.5194931030273438
1.528992156982422,1.5400936889648438,1.5596598815917968,1.4040116882324218,1.4205247497558593,1.552950744628906,1.4774888610839845,1.5099421691894532,1.5281965637207031
1.4925740051269532,1.524404602050781,1.5317811584472656,1.4403205871582032,1.405584259033203,1.5318463134765623,1.460342254638672,1.5022981262207031,1.51592041015625
1.531162109375,1.5453184509277345,1.55202392578125,1.4328742980957032,1.4277754211425782,1.5113455200195312,1.451941680908203,1.508328552246094,1.5191033935546876
1.5454385375976565,1.5513986206054688,1.5224906921386718,1.436061553955078,1.4145706176757813,1.5533560180664063,1.4215341186523438,1.5100001525878906,1.4952752685546875
1.5263536071777344,1.556859588623047,1.5288246154785157,1.4442214965820312,1.4379660034179689,1.5248310852050782,1.4570213317871097,1.5135894775390626,1.5330564880371094
1.5446380615234374,1.5454248046875,1.5659400939941406,1.4463766479492188,1.409215545654297,1.5500381469726563,1.4546331787109374,1.4787812805175782,1.5325239562988282
1.5166065979003909,1.5210984802246097,1.5480064392089845,1.4350721740722656,1.4123074340820312,1.5524818420410156,1.426896514892578,1.5108511352539062,1.5235205078125
1.51556396484375,1.5460267639160157,1.570805206298828,1.4147824096679686,1.4374592590332032,1.5056956481933594,1.4539588928222655,1.492890625,1.5155947875976563
1.4938011169433594,1.5360530090332032,1.5679383850097657,1.4434661865234375,1.4474000549316406,1.5197311401367188,1.4427938842773438,1.5223704528808597,1.5292108154296875
1.5370570373535155,1.5241744995117188,1.5641952514648438,1.4436532592773437,1.4293472290039062,1.528604736328125,1.4684846496582031,1.5138954162597655,1.5156855773925781
1.529177703857422,1.5189141845703125,1.5288047790527344,1.4352035522460938,1.39498779296875,1.5001748657226563,1.448541717529297,1.4949462890625,1.51474365234375
1.5303463745117187,1.5182339477539062,1.5408912658691407,1.4486309814453124,1.427384490966797,1.5524362182617188,1.4236294555664062,1.5003677368164063,1.5176631164550782
